Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
66919776,2025 Nov 22 04:41:00 PM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10001,395 11 AVENUE,11 AVENUE,W 33 ST,W 34 ST,,,ADDRESS,NEW YORK,,,Open,,,,04 MANHATTAN,MANHATTAN,"983,659","214,560",Unspecified,MANHATTAN,,,,,,,,40.75559412,-74.00213319,POINT (-74.002133192012 40.755594124483)
66907675,2025 Nov 21 08:02:00 PM,2025 Nov 21 10:25:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10016,,,,,EAST 32 STREET,MADISON AVENUE,INTERSECTION,MANHATTAN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2025 Nov 21 10:25:00 PM,05 MANHATTAN,MANHATTAN,"988,712","211,239",Unspecified,MANHATTAN,,,,,,,,40.74647771,-73.98389678,POINT (-73.983896784567 40.746477712852)
66844259,2025 Nov 15 08:59:00 PM,2025 Nov 16 08:10:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10023,5 WEST   65 STREET,WEST   65 STREET,CENTRAL PARK W,COLUMBUS AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2025 Nov 16 08:10:00 PM,07 MANHATTAN,MANHATTAN,"989,872","220,539",Unspecified,MANHATTAN,,,,,,,,40.77200317,-73.9797026,POINT (-73.979702604697 40.772003169817)
66850161,2025 Nov 15 12:14:00 PM,2025 Nov 16 12:55:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10001,795 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,W 27 ST,W 28 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2025 Nov 16 12:55:00 AM,05 MANHATTAN,MANHATTAN,"986,769","210,889",Unspecified,MANHATTAN,,,,,,,,40.74551782,-73.99090914,POINT (-73.990909140505 40.74551781755)
66797404,2025 Nov 11 07:53:00 AM,2025 Nov 11 12:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10016,165 EAST   32 STREET,EAST   32 STREET,LEXINGTON AVE,3 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2025 Nov 11 12:40:00 PM,06 MANHATTAN,MANHATTAN,"989,817","210,632",Unspecified,MANHATTAN,,,,,,,,40.74481102,-73.97990938,POINT (-73.979909377429 40.744811023425)
66768800,2025 Nov 08 03:11:00 PM,2025 Nov 08 06:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10019,,,,,6 AVENUE,WEST 57 STREET,INTERSECTION,MANHATTAN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2025 Nov 08 06:00:00 PM,05 MANHATTAN,MANHATTAN,"990,567","217,741",Unspecified,MANHATTAN,,,,,,,,40.76432292,-73.97719604,POINT (-73.97719604038 40.764322917139)
66733862,2025 Nov 05 11:11:00 PM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10014,,,,,CHRISTOPHER STREET,WEEHAWKEN STREET,INTERSECTION,MANHATTAN,,,Open,,,,02 MANHATTAN,MANHATTAN,"981,515","206,128",Unspecified,MANHATTAN,,,,,,,,40.73244999,-74.00986845,POINT (-74.009868449673 40.732449989378)
66698524,2025 Nov 02 08:26:00 PM,2025 Nov 02 08:26:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10013,WEST BROADWAY,WEST BROADWAY,DUANE STREET,THOMAS STREET,,,BLOCKFACE,MANHATTAN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2025 Nov 02 08:26:00 PM,01 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
66696119,2025 Nov 01 10:26:00 PM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10013,,,,,HESTER STREET,MULBERRY STREET,INTERSECTION,MANHATTAN,,,Open,,,,02 MANHATTAN,MANHATTAN,"984,824","200,921",Unspecified,MANHATTAN,,,,,,,,40.71815844,-73.99792933,POINT (-73.997929332552 40.718158443161)
66687642,2025 Nov 01 05:02:00 PM,2025 Nov 02 01:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10014,185 CHRISTOPHER STREET,CHRISTOPHER STREET,WASHINGTON ST,WEEHAWKEN ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2025 Nov 02 01:30:00 AM,02 MANHATTAN,MANHATTAN,"981,565","206,141",Unspecified,MANHATTAN,,,,,,,,40.73248569,-74.00968804,POINT (-74.009688044448 40.732485686505)
66683063,2025 Oct 31 10:35:00 PM,2025 Nov 01 02:15:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10006,90 WEST STREET,WEST STREET,ALBANY ST,LIBERTY ST PEDESTRIAN OVPS,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2025 Nov 01 02:15:00 AM,01 MANHATTAN,MANHATTAN,"980,150","197,987",Unspecified,MANHATTAN,,,,,,,,40.71010438,-74.01478869,POINT (-74.014788694743 40.710104382281)
66678336,2025 Oct 31 08:59:00 AM,2025 Oct 31 12:15:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10025,2852 BROADWAY,BROADWAY,CATHEDRAL PKWY,W 111 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2025 Oct 31 12:15:00 PM,09 MANHATTAN,MANHATTAN,"993,572","232,438",Unspecified,MANHATTAN,,,,,,,,40.80465961,-73.96632779,POINT (-73.966327792172 40.804659605188)
66679862,2025 Oct 31 06:35:00 AM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10040,,,,,BENNETT AVENUE,BROADWAY,INTERSECTION,MANHATTAN,,,Open,,,,12 MANHATTAN,MANHATTAN,"1,003,250","252,361",Unspecified,MANHATTAN,,,,,,,,40.85932698,-73.93131325,POINT (-73.931313250673 40.859326983825)
66662679,2025 Oct 30 10:05:00 PM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10040,,,,,BROADWAY,NAGLE AVENUE,INTERSECTION,MANHATTAN,,,Open,,,,12 MANHATTAN,MANHATTAN,"1,003,250","252,361",Unspecified,MANHATTAN,,,,,,,,40.85932698,-73.93131325,POINT (-73.931313250673 40.859326983825)
66666319,2025 Oct 30 09:38:00 PM,2025 Nov 01 10:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10010,,,,,3 AVENUE,EAST 23 STREET,INTERSECTION,MANHATTAN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2025 Nov 01 10:30:00 AM,06 MANHATTAN,MANHATTAN,"988,920","208,453",Unspecified,MANHATTAN,,,,,,,,40.73883073,-73.98314805,POINT (-73.983148053531 40.738830730569)
66662613,2025 Oct 30 08:38:00 PM,2025 Oct 30 09:35:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10040,,,,,DYCKMAN STREET,NAGLE AVENUE,INTERSECTION,MANHATTAN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2025 Oct 30 09:35:00 PM,12 MANHATTAN,MANHATTAN,"1,005,067","253,188",Unspecified,MANHATTAN,,,,,,,,40.86159275,-73.92474206,POINT (-73.924742062931 40.861592751649)
66659139,2025 Oct 30 06:26:00 PM,2025 Oct 31 03:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10040,4525 BROADWAY,BROADWAY,W 193 ST,HILLSIDE AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2025 Oct 31 03:30:00 AM,12 MANHATTAN,MANHATTAN,"1,003,168","252,133",Unspecified,MANHATTAN,,,,,,,,40.85870137,-73.93161033,POINT (-73.931610331611 40.858701368561)
66664548,2025 Oct 30 06:14:00 PM,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10037,,,,,EAST 135 STREET,PARK AVENUE,INTERSECTION,MANHATTAN,,,Open,,,,11 MANHATTAN,MANHATTAN,"1,002,273","234,972",Unspecified,MANHATTAN,,,,,,,,40.81160127,-73.93489192,POINT (-73.934891918116 40.811601267877)
66660898,2025 Oct 30 06:14:00 PM,2025 Oct 31 05:15:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10009,638 EAST   14 STREET,EAST   14 STREET,AVENUE B,AVENUE C,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2025 Oct 31 05:15:00 AM,03 MANHATTAN,MANHATTAN,"990,817","204,762",Unspecified,MANHATTAN,,,,,,,,40.72869864,-73.97630623,POINT (-73.976306229809 40.728698638942)
66671775,2025 Oct 30 05:50:00 PM,2025 Oct 30 05:51:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10011,363 WEST   18 STREET,WEST   18 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2025 Oct 30 05:51:00 PM,04 MANHATTAN,MANHATTAN,"983,590","209,961",Unspecified,MANHATTAN,,,,,,,,40.74297102,-74.00238179,POINT (-74.00238179353 40.742971023754)
66662701,2025 Oct 30 05:44:00 PM,2025 Oct 31 04:50:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10002,82 RUTGERS SLIP,RUTGERS SLIP,CHERRY ST,SOUTH ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2025 Oct 31 04:50:00 AM,03 MANHATTAN,MANHATTAN,"987,060","198,164",Unspecified,MANHATTAN,,,,,,,,40.71059071,-73.98986426,POINT (-73.989864259679 40.710590708996)
66669951,2025 Oct 30 05:35:00 PM,2025 Oct 30 06:15:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10029,1405 5 AVENUE,5 AVENUE,E 115 ST,E 116 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2025 Oct 30 06:15:00 PM,11 MANHATTAN,MANHATTAN,"998,980","230,811",Unspecified,MANHATTAN,,,,,,,,40.80018658,-73.94679701,POINT (-73.946797005925 40.800186576126)
66662620,2025 Oct 30 05:08:00 PM,2025 Oct 31 12:45:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10021,300 EAST   74 STREET,EAST   74 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2025 Oct 31 12:45:00 AM,08 MANHATTAN,MANHATTAN,"996,146","219,798",Unspecified,MANHATTAN,,,,,,,,40.7699631,-73.95705257,POINT (-73.957052574625 40.769963101601)
66664458,2025 Oct 30 05:05:00 PM,2025 Oct 30 05:46:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10040,,,,,DYCKMAN STREET,NAGLE AVENUE,INTERSECTION,MANHATTAN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2025 Oct 30 05:46:00 PM,12 MANHATTAN,MANHATTAN,"1,005,067","253,188",Unspecified,MANHATTAN,,,,,,,,40.86159275,-73.92474206,POINT (-73.924742062931 40.861592751649)
66669970,2025 Oct 30 05:02:00 PM,2025 Oct 31 03:40:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10037,2155 MADISON AVENUE,MADISON AVENUE,E 132 ST,HARLEM RIVER DRIVE EXIT 21  NB,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2025 Oct 31 03:40:00 AM,11 MANHATTAN,MANHATTAN,"1,001,931","235,089",Unspecified,MANHATTAN,,,,,,,,40.81192309,-73.93612708,POINT (-73.936127084377 40.811923091319)
66664478,2025 Oct 30 04:53:00 PM,2025 Nov 01 08:10:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10004,25 WATER STREET,WATER STREET,BROAD ST,COENTIES SLIP,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2025 Nov 01 08:10:00 AM,01 MANHATTAN,MANHATTAN,"981,144","195,408",Unspecified,MANHATTAN,,,,,,,,40.70302604,-74.01120215,POINT (-74.011202148443 40.703026040764)
66671790,2025 Oct 30 04:47:00 PM,2025 Oct 31 03:55:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10040,100 DYCKMAN STREET,DYCKMAN STREET,NAGLE AVE,POST AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2025 Oct 31 03:55:00 AM,12 MANHATTAN,MANHATTAN,"1,005,033","253,253",Unspecified,MANHATTAN,,,,,,,,40.86177124,-73.92486478,POINT (-73.924864778633 40.861771237095)
66666276,2025 Oct 30 04:44:00 PM,2025 Nov 01 10:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10002,79 COLUMBIA STREET,COLUMBIA STREET,RIVINGTON ST,STANTON ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2025 Nov 01 10:00:00 AM,03 MANHATTAN,MANHATTAN,"989,811","200,742",Unspecified,MANHATTAN,,,,,,,,40.7176654,-73.9799392,POINT (-73.979939204537 40.717665401989)
66660832,2025 Oct 30 04:41:00 PM,2025 Oct 31 01:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10021,35 EAST   75 STREET,EAST   75 STREET,MADISON AVE,PARK AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2025 Oct 31 01:00:00 AM,08 MANHATTAN,MANHATTAN,"994,314","221,121",Unspecified,MANHATTAN,,,,,,,,40.77359667,-73.96366455,POINT (-73.963664553833 40.773596666347)
66660835,2025 Oct 30 04:35:00 PM,2025 Oct 31 06:35:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10040,,,,,BENNETT AVENUE,BROADWAY,INTERSECTION,MANHATTAN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2025 Oct 31 06:35:00 AM,12 MANHATTAN,MANHATTAN,"1,003,250","252,361",Unspecified,MANHATTAN,,,,,,,,40.85932698,-73.93131325,POINT (-73.931313250673 40.859326983825)
66668093,2025 Oct 30 04:17:00 PM,2025 Oct 30 05:51:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10011,363 WEST   18 STREET,WEST   18 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2025 Oct 30 05:51:00 PM,04 MANHATTAN,MANHATTAN,"983,590","209,961",Unspecified,MANHATTAN,,,,,,,,40.74297102,-74.00238179,POINT (-74.00238179353 40.742971023754)
